客服强调	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
购物记得	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
找客服	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
让消费者	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
下单 	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
物流大	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
大家都能	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
大平台	号付款买了两套 付款后物流显示预计日送达 号收到了一套 另一套杳无音讯 找商家咨询 说要找京东客服 然后就有了非常不愉快的三次沟通 第一次在线咨询 让等 说小时给下单的手机号码答复 然后接近小时 收到一条跟页面物流一样的相关忽悠信息 第二次致电 明确让客服解决 强调实在不能发货或者没货告知 我好退货实体店购买 告之对方自己号就回家 超过这个时间收不到货 客服电话那边答应得很爽快 把反馈列为重要问题 马上处理 小时回复 反正就是拖 第三次致电 客服说一定会致电反馈我结果 等了小时 没有等来任何电话  后面电话也不接了 没办法 第四次又在线咨询 终于告诉我说一套广州发货能收 一套是西安发货 因为疫情不知道什么时候能发货 我给出退货建议 对方同意 原本买的时候有赠品 奈何人客服非说赠品是跟没发货的那套一起取消 说他电脑端有显示 我手机截屏给他看 没标注 客服强调电脑端详细 以电脑端为准 反正大家以后购物记得找客服要电脑端的信息 结语 没货就别让消费者下单 物流大疫情影响 大家都能理解 一直忽悠实在不是这种大平台该有的行为
柔软透气	穿着舒适贴身 柔软透气 规格标准 大小合适 推荐购买
面料柔软	实穿感受 很舒服 面料柔软 不错的一次购物
舒适时尚	舒适时尚真货
快递小哥	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
取件 	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
取件退款	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
客服 	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
产品寄回	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
产品签收	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
物流是	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
收取物流	我在一个月前 买了件运动衣 因为寄错了地址 我在深圳工作 寄到湖南去了 然后快递小哥 打电话过来 我也告诉他了 我寄错了地址 他说要我填上门取件 我填了上门取件退款 我以为过段时间会给我退款的 谁知道一直没看到退款 然后我去联系客服 他说要将产品寄回才可以退款 现在又说我的产品签收了 我想说你们的物流是记件的吗 为什么明明知道寄错了 还要寄 是为了收取我的物流费吗
穿着挺暖和 只是	穿着挺暖和 只是不吸汗
裤子起球	裤子会起球
不是 为啥内裤上	不是 为啥内裤上非得搞个标签 备注四条装 还有订个标签不痒吗   还不好拆
薄厚程度	尺码是否合适 尺码很合适 款式类型 很适合跑步面料类型 很滑薄厚程度 厚度合适
厚度合适	尺码是否合适 尺码很合适 款式类型 很适合跑步面料类型 很滑薄厚程度 厚度合适
手感不好 	质量不好太差 手感不好 现在都不敢在网上买衣服了质量越来越差假商家太多了
衣服太薄 就是个	衣服太薄了 就是个秋衣
质量没	很好很好 图片就是我懒得拍 质量没问题  号有点儿偏小 很好很好 图片就是我懒得拍 质量没问题
质量没	很好很好 图片就是我懒得拍 质量没问题  号有点儿偏小 很好很好 图片就是我懒得拍 质量没问题
网购没有	我不喜欢评价这些网购没有意义的事 这是个例外 没有零星 我真的一星都不想给 太心烦了 刚拆封手洗完 准备晾晒 哦豁 一个破洞 惊不惊喜 可见这商家做事的态度 你说这是别人退货又卖的还是别的什么  不敢相信 太 人了
商家做事	我不喜欢评价这些网购没有意义的事 这是个例外 没有零星 我真的一星都不想给 太心烦了 刚拆封手洗完 准备晾晒 哦豁 一个破洞 惊不惊喜 可见这商家做事的态度 你说这是别人退货又卖的还是别的什么  不敢相信 太 人了
裤子长	裤子长了 不应该听客服的 就应该买的
听客服	裤子长了 不应该听客服的 就应该买的
快递速度	包装严谨完好无损 京东快递速度很快 价格实惠比实体店便宜一些 日期都是最新的 做工精细质量感觉不错 材质手感纯棉无疑 尺码标准大小正合适 保暖效果非常满意 这个冬天不怕冷了
很快 价格	包装严谨完好无损 京东快递速度很快 价格实惠比实体店便宜一些 日期都是最新的 做工精细质量感觉不错 材质手感纯棉无疑 尺码标准大小正合适 保暖效果非常满意 这个冬天不怕冷了
实体店便宜	包装严谨完好无损 京东快递速度很快 价格实惠比实体店便宜一些 日期都是最新的 做工精细质量感觉不错 材质手感纯棉无疑 尺码标准大小正合适 保暖效果非常满意 这个冬天不怕冷了
精细质量	包装严谨完好无损 京东快递速度很快 价格实惠比实体店便宜一些 日期都是最新的 做工精细质量感觉不错 材质手感纯棉无疑 尺码标准大小正合适 保暖效果非常满意 这个冬天不怕冷了
保暖内衣	保暖内衣质量杠杠的 面料保暖又舒适 穿上非常的舒服 还会再来
面料保暖	保暖内衣质量杠杠的 面料保暖又舒适 穿上非常的舒服 还会再来
速度很快 	物流速度很快 商品质量待穿后再评
商品质量待	物流速度很快 商品质量待穿后再评
面料滑滑	惊喜惊喜 面料滑滑的手感不错 老公很满意 满意的一次购物 对的起这个价格 春秋天 冬天穿着都合适 值了
手感不错	惊喜惊喜 面料滑滑的手感不错 老公很满意 满意的一次购物 对的起这个价格 春秋天 冬天穿着都合适 值了
购物 	惊喜惊喜 面料滑滑的手感不错 老公很满意 满意的一次购物 对的起这个价格 春秋天 冬天穿着都合适 值了
价格 	惊喜惊喜 面料滑滑的手感不错 老公很满意 满意的一次购物 对的起这个价格 春秋天 冬天穿着都合适 值了
质量挺好	质量挺好 特别凉快 送货速度也快
送货速度	质量挺好 特别凉快 送货速度也快
体感很好	衣服不错 整套搭配很好 体感也很好 真心推荐
穿上很合身 	穿上很合身 很适合在跑步的时候穿
起球 	衣服起球 粘毛 不是冰丝的 是棉的
袖子超短	肩宽 袖子超短  设计
非常不错 穿起来	非常不错 穿起来舒服合适 值得推荐
质量 	这是什么质量 今天拿的就过了下水而已
质量太差	质量太差了 差评 差评 地毯元的差不多 谁买谁上当
不错 很满意 	不错 很满意 小伙伴们跑步穿起来很舒服也很清爽
宝贝收到 以 	宝贝收到 看了还以 等会就试穿
保暖内衣	买的保暖内衣 结果和秋衣秋裤一样薄 失望 大过年的也懒得退了 酬和穿吧
非常舒服 点赞 	非常舒服 点赞 很好
短裤居然没有裤兜 	短裤居然没有裤兜 这个有点离谱 挺不方便的
产品一般般 实物相差太大	产品一般般 图片跟实物相差太大 尺码也偏大
码子偏	码子偏小 掉色比较利害 不喜欢
裤子是	在实体也就块钱的货 什么名牌 这裤子是真不值
太薄 腿短 	太薄了 腿还短 老掉裤子
质量很差	质量很差 洗了一直褪色还起球
褪色起球	质量很差 洗了一直褪色还起球
盒子件 	不知道为什么一盒子件 两大两小 小的有点勒 大的还好
小有点	不知道为什么一盒子件 两大两小 小的有点勒 大的还好
质量比较差	尺码不对 质量也比较差
挺好很喜欢	挺好～朋友很喜欢
太薄没想象那么厚	太薄没想象那么厚
很好啦 很	很好的啦 很好的啦
速度太快	这发货速度太快了 昨天拍今天就收到了 加绒加厚的穿着特别暖和 做工精细 面料柔软
面料柔软	这发货速度太快了 昨天拍今天就收到了 加绒加厚的穿着特别暖和 做工精细 面料柔软
物流很快 	很好穿 买了二件 物流也很快 很好
非常好 非常舒服	非常好 非常舒服 非常好 非常好 上身效果非常好
质量挺好	衣服质量挺好的 上身效果也挺棒的 物美价廉 特别实惠不愁没衣服穿了 物流速度超快的 点赞喜欢的可以尽快购买
速度超快	衣服质量挺好的 上身效果也挺棒的 物美价廉 特别实惠不愁没衣服穿了 物流速度超快的 点赞喜欢的可以尽快购买
破衣服一点不好尺码	破衣服一点也不好尺码也不对
差 差差	差 差  差
透气性很好	尺码大小 尺码大小刚好 实穿感受 面料冰丝面料真的很舒适 凉而不冰 透气性很好
不怎么舒服不购买	不怎么舒服不建议购买
布料穿起来	布料穿起来比较凉爽 颜色偏向于青春 正面印字比较潮流 也适合运动时穿 整体比较满意面料材质 摸起来比较舒适吸汗效果 应该还可以身材体型 比较贴身的那种
应该身材	布料穿起来比较凉爽 颜色偏向于青春 正面印字比较潮流 也适合运动时穿 整体比较满意面料材质 摸起来比较舒适吸汗效果 应该还可以身材体型 比较贴身的那种
体型 	布料穿起来比较凉爽 颜色偏向于青春 正面印字比较潮流 也适合运动时穿 整体比较满意面料材质 摸起来比较舒适吸汗效果 应该还可以身材体型 比较贴身的那种
发货挺快	发货挺快的 第二天就收到了 质量棒棒哒 和卖家描述的一样 保暖效果好 价格实惠 穿着很舒服 推荐
卖家描述	发货挺快的 第二天就收到了 质量棒棒哒 和卖家描述的一样 保暖效果好 价格实惠 穿着很舒服 推荐
旗舰店服务态度	京东这家李宁旗舰店的服务态度这么差吗 退换货这么麻烦
 物美价廉 感觉非常	买的 物美价廉 感觉非常划算 非常值得购买
质量好	衣服质量好 穿着打球很舒适
非常感谢友友衣服 谢谢	非常感谢友友的衣服 谢谢老板
衣服是脏懒得换	衣服是脏的懒得换了
体重 	我身高 体重 买的码很合身 透气 易干
透气 	我身高 体重 买的码很合身 透气 易干
衣服不错就是邮差颜色	衣服不错就是邮差颜色了 同事说这个颜色也行 麻烦不退了穿着吧
性价比一般	性价比一般 也就是这个价格的恤 包装垃圾
价格恤 	性价比一般 也就是这个价格的恤 包装垃圾
体感好	尺码大小 刚刚好 穿着很合适 也很舒服实穿感受 体感好 排汗好 穿着很舒服
物流很快 	快递收到了 包装精美 物流很快 质量非常好 手感柔软 舒服 穿着暖和 商家服务好 价格合理 非常满意的一次购物
质量非常好	快递收到了 包装精美 物流很快 质量非常好 手感柔软 舒服 穿着暖和 商家服务好 价格合理 非常满意的一次购物
手感柔软	快递收到了 包装精美 物流很快 质量非常好 手感柔软 舒服 穿着暖和 商家服务好 价格合理 非常满意的一次购物
价格合理 	快递收到了 包装精美 物流很快 质量非常好 手感柔软 舒服 穿着暖和 商家服务好 价格合理 非常满意的一次购物
是正品	尺码大小也很合适 做工精细 是正品哈 性价比超高哈 大家可以放心入手哈
性价比超高	尺码大小也很合适 做工精细 是正品哈 性价比超高哈 大家可以放心入手哈
大家放心	尺码大小也很合适 做工精细 是正品哈 性价比超高哈 大家可以放心入手哈
质量 	质量还可以 给老公买的 家里东西很多都是京东的 信任他 快递也快 好几年的会员了
信任 	质量还可以 给老公买的 家里东西很多都是京东的 信任他 快递也快 好几年的会员了
手感很好	宝贝已收到 是我想要的 手感很好 质量也挺好 有问题客服也很快就解决了 态度非常好 一定好评
质量挺好	宝贝已收到 是我想要的 手感很好 质量也挺好 有问题客服也很快就解决了 态度非常好 一定好评
稍微有那么一点尴尬	稍微有那么一点尴尬 刚买一个月啊 我屁股没这么大吧
是领子	中规中矩吧 没什么问题 唯一不满意的是领子上那条彩色的当时没注意到
质量很好	恤质量很好 和专卖店一样 下次还来买
褪色内裤	褪色的内裤你敢穿
质量不错	质量不错 京东物流很快
质量不错	质量不错 上身也舒服 做工精细 是纯棉的 一点线头都没有 性价比很高 好评  准备复购
线头都没有	质量不错 上身也舒服 做工精细 是纯棉的 一点线头都没有 性价比很高 好评  准备复购
性价比很高	质量不错 上身也舒服 做工精细 是纯棉的 一点线头都没有 性价比很高 好评  准备复购
第二天就收到货 	第二天就收到货 快 大小合适 穿穿着也舒服 很好的一次购物
垃圾别买穿发痒	垃圾别买穿了发痒
质量很好	衣服质量很好 不起球 不缩水
起球 	衣服质量很好 不起球 不缩水
刺鼻异味	有一股很刺鼻的异味儿 太难闻了
质量很好	衣服收到 试穿了一下挺舒服的 质量很好值得信赖
一分货 	一分钱一分货 容易起球黏毛凑合穿
容易起球	一分钱一分货 容易起球黏毛凑合穿
买来几天穿 挺不错	买来几天才穿的 挺不错的
洗水 	买回来洗水 水变红色的 不知道是不是产品不达标次品
红色 	买回来洗水 水变红色的 不知道是不是产品不达标次品
产品不达标	买回来洗水 水变红色的 不知道是不是产品不达标次品
产品尺码严重缩水 	产品尺码严重缩水 的尺寸我身高都穿不了
比想象中薄很多 	比想象中薄很多 如果特别冷的话 不介意入手
面料柔软	不错的衣服 夏天穿正好 面料柔软很舒服
买回来等一个多星期打开	买回来等了一个多星期打开穿居然有个洞  还以为是造型设计
尺码严重偏小拍伪 	尺码严重偏小  拍伪- 都小很多
一直再 穿上	一直再买 穿上非常舒适
速度很快 	物流速度很快 前一天下单 第二天到货 目前天气还不能穿 等温度下降了能穿了在看看质量好不好
下单 	物流速度很快 前一天下单 第二天到货 目前天气还不能穿 等温度下降了能穿了在看看质量好不好
天气不能	物流速度很快 前一天下单 第二天到货 目前天气还不能穿 等温度下降了能穿了在看看质量好不好
温度下降	物流速度很快 前一天下单 第二天到货 目前天气还不能穿 等温度下降了能穿了在看看质量好不好
看看质量	物流速度很快 前一天下单 第二天到货 目前天气还不能穿 等温度下降了能穿了在看看质量好不好
面料舒适	尺码挺合身 面料舒适 穿起来很好看 运动穿也行 平时穿也行 下次还会再来
在里边 难受 	标签在里边 难受 差差差
做工细节	尺码大小 尺码大小非常准确 非常的合适做工细节 做工精细 没有什么毛线头 而且非常的精细材质手感 手感非常的柔软 软软的摸着很舒服 穿在身上也很舒服保暖效果 保暖效果非常不错厚薄程度 是厚厚的那种 是比较薄的 比较适合于初冬透气效果 这效果还可以 非常不错
手感 	尺码大小 尺码大小非常准确 非常的合适做工细节 做工精细 没有什么毛线头 而且非常的精细材质手感 手感非常的柔软 软软的摸着很舒服 穿在身上也很舒服保暖效果 保暖效果非常不错厚薄程度 是厚厚的那种 是比较薄的 比较适合于初冬透气效果 这效果还可以 非常不错
手感非常柔软	尺码大小 尺码大小非常准确 非常的合适做工细节 做工精细 没有什么毛线头 而且非常的精细材质手感 手感非常的柔软 软软的摸着很舒服 穿在身上也很舒服保暖效果 保暖效果非常不错厚薄程度 是厚厚的那种 是比较薄的 比较适合于初冬透气效果 这效果还可以 非常不错
厚薄程度	尺码大小 尺码大小非常准确 非常的合适做工细节 做工精细 没有什么毛线头 而且非常的精细材质手感 手感非常的柔软 软软的摸着很舒服 穿在身上也很舒服保暖效果 保暖效果非常不错厚薄程度 是厚厚的那种 是比较薄的 比较适合于初冬透气效果 这效果还可以 非常不错
感觉挺舒服 柔软亲肤	感觉挺舒服 柔软亲肤
做工细节	尺码大小 很合适做工细节 做工很细没有多余的线头材质手感 手感柔软有弹性
手感 	尺码大小 很合适做工细节 做工很细没有多余的线头材质手感 手感柔软有弹性
手感柔软	尺码大小 很合适做工细节 做工很细没有多余的线头材质手感 手感柔软有弹性
有弹性	尺码大小 很合适做工细节 做工很细没有多余的线头材质手感 手感柔软有弹性
内衣稍厚	收到后与购买前说明严重不符    薄的比普通内衣稍厚一点
愉快购物	这一次可以说是很愉快的购物 因为我的体重在不停地增长 我选择了健身 做运动会出很多的汗 所以的选择速干衣 常得罪衣服和鞋子都是李宁的 所以我果断选择了 李宁 一切皆有可能
质量太差	质量太差了 穿了两次就坏了
没有静电	不错 穿起来没有静电 绒很软密 因为目前广东天气不算冷 所以暂时还无法体验其保暖性 厚度也偏厚那种不算特别厚
天气不算	不错 穿起来没有静电 绒很软密 因为目前广东天气不算冷 所以暂时还无法体验其保暖性 厚度也偏厚那种不算特别厚
保暖性 	不错 穿起来没有静电 绒很软密 因为目前广东天气不算冷 所以暂时还无法体验其保暖性 厚度也偏厚那种不算特别厚
厚度偏厚	不错 穿起来没有静电 绒很软密 因为目前广东天气不算冷 所以暂时还无法体验其保暖性 厚度也偏厚那种不算特别厚
没有地摊货	就这包装我都感觉还没有地摊货好
衣服不错很舒服很	衣服不错很舒服也很合身下次再来
料子很舒服	料子很舒服 价格总是变 没有太多优惠 客服服务差
客服是	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
浮色 	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
没有浮色	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
规格 	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
缝合有点	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
穿着有点	这么大的品牌做工太差了 怀疑是贴牌代加工的  收到后洗了三次 水都绿了 客服说是浮色 为啥买的比这个便宜的其他的没有浮色呢 按照详情里面规格买的 穿着大了一些 显得有些臃肿了 缝合有点糙 穿着有点硌 棉发硬
大小非常合适 试穿	大小非常合适 试穿着去运动一下 吸汗效果非常不错 值得拥有
整体送货	整体还是不错的 比预估 得好一些 毕竟价格在这里 大小正合适 整体送货速度稍微慢了一点 其他都还好 洗洗穿了之后再过来追平
速度稍微慢	整体还是不错的 比预估 得好一些 毕竟价格在这里 大小正合适 整体送货速度稍微慢了一点 其他都还好 洗洗穿了之后再过来追平
薄很 别买	薄的很 别买了
手感柔软	第二次购买了 我先买的穿上后感觉很好 同事看到了非要给他再买一套 以后跑步又多了一个伴 冰丝质料手感柔软丝滑主要是穿着很舒服
质量太差	质量太差了特别薄 还羊毛护膝也不知道这是什么羊毛
质量非常好	宝贝不错 质量非常好 面料也不错 试穿了一下 大小合适
面料不错	宝贝不错 质量非常好 面料也不错 试穿了一下 大小合适
新内裤	给老公买的新内裤 总的来说质量不错 手感也很柔软舒适 贴身穿非常舒服 不会有扎的感觉 是纯棉质地 不知道是不是耐用 弹性也还好
质量不错	给老公买的新内裤 总的来说质量不错 手感也很柔软舒适 贴身穿非常舒服 不会有扎的感觉 是纯棉质地 不知道是不是耐用 弹性也还好
手感很柔软	给老公买的新内裤 总的来说质量不错 手感也很柔软舒适 贴身穿非常舒服 不会有扎的感觉 是纯棉质地 不知道是不是耐用 弹性也还好
质地 	给老公买的新内裤 总的来说质量不错 手感也很柔软舒适 贴身穿非常舒服 不会有扎的感觉 是纯棉质地 不知道是不是耐用 弹性也还好
弹性还好	给老公买的新内裤 总的来说质量不错 手感也很柔软舒适 贴身穿非常舒服 不会有扎的感觉 是纯棉质地 不知道是不是耐用 弹性也还好
体重 	的体重 的身高 咨询后买了的 结果还是小了 很无语
是什么质量哦垃圾	是什么质量哦垃圾中的极品
质量不错	还行吧     这个产品的质量还不错     值得信赖的产品和服务
