labels,key_words,review
staff,3 place staff price menu ambience food miscellaneous service,My nice waitress even came running out of the restaurant to hand me a tiny box I had forgotten on the table.
miscellaneous,2 place staff price menu ambience food miscellaneous service,My nice waitress even came running out of the restaurant to hand me a tiny box I had forgotten on the table.
service,2 place staff price menu ambience food miscellaneous service,"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters."
food,2 place staff price menu ambience food miscellaneous service,"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters."
staff,1 place staff price menu ambience food miscellaneous service,"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters."
staff,1 place staff price menu ambience food miscellaneous service,The chef insisted that the meat was cooked properly!?
food,3 place staff price menu ambience food miscellaneous service,The chef insisted that the meat was cooked properly!?
miscellaneous,3 place staff price menu ambience food miscellaneous service,"warm orangey glow, nice old mexican prints, wee bar that my bf and i vowed to go back and linger at."
place,2 place staff price menu ambience food miscellaneous service,"warm orangey glow, nice old mexican prints, wee bar that my bf and i vowed to go back and linger at."
price,3 place staff price menu ambience food miscellaneous service,I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.
food,2 place staff price menu ambience food miscellaneous service,I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.
staff,1 place staff price menu ambience food miscellaneous service,"We were coldly greeted by a hostess and wait staff who, in spite of our reservation, did not want to seat any of us, including the elderly, until our entire party had arrived."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"We were coldly greeted by a hostess and wait staff who, in spite of our reservation, did not want to seat any of us, including the elderly, until our entire party had arrived."
food,3 place staff price menu ambience food miscellaneous service,"I had dinner here with a few friends recently, and while I must admit that the food and service was okay, the prices simply did not match the environment and cuisine."
service,3 place staff price menu ambience food miscellaneous service,"I had dinner here with a few friends recently, and while I must admit that the food and service was okay, the prices simply did not match the environment and cuisine."
price,1 place staff price menu ambience food miscellaneous service,"I had dinner here with a few friends recently, and while I must admit that the food and service was okay, the prices simply did not match the environment and cuisine."
food,2 place staff price menu ambience food miscellaneous service,The birthday girl's dessert included a candle the staff came by with birthday wishes.
staff,3 place staff price menu ambience food miscellaneous service,The birthday girl's dessert included a candle the staff came by with birthday wishes.
food,2 place staff price menu ambience food miscellaneous service,Our meals were a moderate portion and they weren't too spicy.
miscellaneous,1 place staff price menu ambience food miscellaneous service,Our meals were a moderate portion and they weren't too spicy.
menu,2 place staff price menu ambience food miscellaneous service,"Although she was obviously busy, she was helpful in describing certain items on the menu and suggested a duck dish that was out of this world."
food,3 place staff price menu ambience food miscellaneous service,"Although she was obviously busy, she was helpful in describing certain items on the menu and suggested a duck dish that was out of this world."
service,3 place staff price menu ambience food miscellaneous service,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one."
food,2 place staff price menu ambience food miscellaneous service,"We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"The place was a bit noisy, but sitting on the edge of the restaurant helped, and although the portions were small, w/ an appetizer it was the perfect amount of food."
food,3 place staff price menu ambience food miscellaneous service,"The place was a bit noisy, but sitting on the edge of the restaurant helped, and although the portions were small, w/ an appetizer it was the perfect amount of food."
food,3 place staff price menu ambience food miscellaneous service,"Although the sushi was fresh, I was disappointed with the size of the portions for the price."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"Although the sushi was fresh, I was disappointed with the size of the portions for the price."
price,2 place staff price menu ambience food miscellaneous service,"Although the sushi was fresh, I was disappointed with the size of the portions for the price."
staff,1 place staff price menu ambience food miscellaneous service,The chef will not alter any of the three tasting menus.
menu,3 place staff price menu ambience food miscellaneous service,The chef will not alter any of the three tasting menus.
food,3 place staff price menu ambience food miscellaneous service,"Sure the food was - as always - very good, but we were quite outrageous about the waitress."
staff,1 place staff price menu ambience food miscellaneous service,"Sure the food was - as always - very good, but we were quite outrageous about the waitress."
service,1 place staff price menu ambience food miscellaneous service,After our disappointing meal and terrible service we asked to speak to the manager (who was sitting alone having a glass of wine) when we were told he was too busy to speak to us!
staff,1 place staff price menu ambience food miscellaneous service,After our disappointing meal and terrible service we asked to speak to the manager (who was sitting alone having a glass of wine) when we were told he was too busy to speak to us!
food,2 place staff price menu ambience food miscellaneous service,After our disappointing meal and terrible service we asked to speak to the manager (who was sitting alone having a glass of wine) when we were told he was too busy to speak to us!
staff,1 place staff price menu ambience food miscellaneous service,"When I asked to speak to a manager, I was sent to voicemail, and I still haven't received a callback."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"When I asked to speak to a manager, I was sent to voicemail, and I still haven't received a callback."
staff,3 place staff price menu ambience food miscellaneous service,Yesterday they had numerous bartenders as well as servers and the place wasn't packed and it still took 1/2 an hour to make a martini.
place,3 place staff price menu ambience food miscellaneous service,Yesterday they had numerous bartenders as well as servers and the place wasn't packed and it still took 1/2 an hour to make a martini.
food,2 place staff price menu ambience food miscellaneous service,Yesterday they had numerous bartenders as well as servers and the place wasn't packed and it still took 1/2 an hour to make a martini.
staff,2 place staff price menu ambience food miscellaneous service,"The waiter handed us menus consisting of about 7 entrees, and after telling us the specials, informed us that there was no chicken."
food,1 place staff price menu ambience food miscellaneous service,"The waiter handed us menus consisting of about 7 entrees, and after telling us the specials, informed us that there was no chicken."
food,3 place staff price menu ambience food miscellaneous service,"Well, no secret that a brunch here on Saturday or Sunday will be a long wait - but once you bite into those pancakes, it will have been worth every minute."
service,1 place staff price menu ambience food miscellaneous service,"Well, no secret that a brunch here on Saturday or Sunday will be a long wait - but once you bite into those pancakes, it will have been worth every minute."
staff,1 place staff price menu ambience food miscellaneous service,We had to remind the waiter to pour our wine (white) and then he didn't show us the label.
food,2 place staff price menu ambience food miscellaneous service,We had to remind the waiter to pour our wine (white) and then he didn't show us the label.
ambience,3 place staff price menu ambience food miscellaneous service,same atmosphere but food was better before years ago- octopus was like chewing a rubber tire- dumplings tasted artificial.
food,1 place staff price menu ambience food miscellaneous service,same atmosphere but food was better before years ago- octopus was like chewing a rubber tire- dumplings tasted artificial.
food,3 place staff price menu ambience food miscellaneous service,"The food and beer make up for it, but it would be nice if the staff weren't such buzz kills!"
staff,1 place staff price menu ambience food miscellaneous service,"The food and beer make up for it, but it would be nice if the staff weren't such buzz kills!"
staff,1 place staff price menu ambience food miscellaneous service,The waiters seemed annoyed we all ordered the restaurant week menu and were going to cut into their tips.
menu,2 place staff price menu ambience food miscellaneous service,The waiters seemed annoyed we all ordered the restaurant week menu and were going to cut into their tips.
staff,1 place staff price menu ambience food miscellaneous service,"my waitress was unable to answer my questions about the menu, and forgot to put in my order."
menu,2 place staff price menu ambience food miscellaneous service,"my waitress was unable to answer my questions about the menu, and forgot to put in my order."
food,3 place staff price menu ambience food miscellaneous service,I highly recommend the potato and cheese pierogis and the polish kielbasa entreesbut the real stars on the menu are the sides.
menu,2 place staff price menu ambience food miscellaneous service,I highly recommend the potato and cheese pierogis and the polish kielbasa entreesbut the real stars on the menu are the sides.
staff,1 place staff price menu ambience food miscellaneous service,Our waiter was pretty much non-existent and when he did come to our table he practically tossed our plates and wine glasses in front of us.
miscellaneous,2 place staff price menu ambience food miscellaneous service,Our waiter was pretty much non-existent and when he did come to our table he practically tossed our plates and wine glasses in front of us.
staff,1 place staff price menu ambience food miscellaneous service,"Although my waiter had about as much personality as a dead fish, I loved the great solid food and would definately go back."
food,3 place staff price menu ambience food miscellaneous service,"Although my waiter had about as much personality as a dead fish, I loved the great solid food and would definately go back."
ambience,3 place staff price menu ambience food miscellaneous service,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.
food,2 place staff price menu ambience food miscellaneous service,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.
place,2 place staff price menu ambience food miscellaneous service,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.
miscellaneous,3 place staff price menu ambience food miscellaneous service,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.
menu,2 place staff price menu ambience food miscellaneous service,"Dinner's nothing to scream about (although there are a few winners on the menu), but solid margaritas and appetizers are well-suited for a summer evening."
food,3 place staff price menu ambience food miscellaneous service,"Dinner's nothing to scream about (although there are a few winners on the menu), but solid margaritas and appetizers are well-suited for a summer evening."
staff,1 place staff price menu ambience food miscellaneous service,I was disappointed to hear another waiter (or it could've been the owner) was reading completely different specials (most of which I would've wanted to try if I didn't overhear at the end of our meal) to the table next to us.
food,2 place staff price menu ambience food miscellaneous service,I was disappointed to hear another waiter (or it could've been the owner) was reading completely different specials (most of which I would've wanted to try if I didn't overhear at the end of our meal) to the table next to us.
food,2 place staff price menu ambience food miscellaneous service,"Alongside the USDA prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more."
menu,3 place staff price menu ambience food miscellaneous service,"Alongside the USDA prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more."
price,1 place staff price menu ambience food miscellaneous service,"But the price tag was high, and the food was comparable to a Las Vegas buffet for flavor and quality."
food,3 place staff price menu ambience food miscellaneous service,"But the price tag was high, and the food was comparable to a Las Vegas buffet for flavor and quality."
staff,1 place staff price menu ambience food miscellaneous service,"Forget about the staff and go for the food and pleasant, if a bit cramped Lancaster, Pennsylvania like decor for comfort."
food,3 place staff price menu ambience food miscellaneous service,"Forget about the staff and go for the food and pleasant, if a bit cramped Lancaster, Pennsylvania like decor for comfort."
ambience,3 place staff price menu ambience food miscellaneous service,"Forget about the staff and go for the food and pleasant, if a bit cramped Lancaster, Pennsylvania like decor for comfort."
food,2 place staff price menu ambience food miscellaneous service,"I mean Pho Viet Huong is at a good location, but face it, the broth is cloudy and oily -they're supposed to constantly dump the top layer off of the Pho broth, service is ran with attitude who cares about you, I have plenty of other customers to make money off of."
service,1 place staff price menu ambience food miscellaneous service,"I mean Pho Viet Huong is at a good location, but face it, the broth is cloudy and oily -they're supposed to constantly dump the top layer off of the Pho broth, service is ran with attitude who cares about you, I have plenty of other customers to make money off of."
menu,2 place staff price menu ambience food miscellaneous service,"The lengthy menu includes the likes of mee krob (glass noodles with shrimp, chicken and pork in plum sauce), nur-yang-num-tok (barbecued flank steak served with a spicy sauce), pork with chili and basil leaves and spicy, bean curd coconut milk soup."
food,3 place staff price menu ambience food miscellaneous service,"The lengthy menu includes the likes of mee krob (glass noodles with shrimp, chicken and pork in plum sauce), nur-yang-num-tok (barbecued flank steak served with a spicy sauce), pork with chili and basil leaves and spicy, bean curd coconut milk soup."
food,3 place staff price menu ambience food miscellaneous service,"The Food The fun factor is high on the menu of experimental, multi-ethnic shared plates."
menu,2 place staff price menu ambience food miscellaneous service,"The Food The fun factor is high on the menu of experimental, multi-ethnic shared plates."
staff,2 place staff price menu ambience food miscellaneous service,"Although it lacks the patina of places like Peter Luger's and Sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles."
food,3 place staff price menu ambience food miscellaneous service,"Although it lacks the patina of places like Peter Luger's and Sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles."
food,3 place staff price menu ambience food miscellaneous service,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
service,1 place staff price menu ambience food miscellaneous service,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
food,3 place staff price menu ambience food miscellaneous service,"The food is just ok, not really memorable and not what you expect for the price but I guess the atmosphere is what you pay for."
price,1 place staff price menu ambience food miscellaneous service,"The food is just ok, not really memorable and not what you expect for the price but I guess the atmosphere is what you pay for."
ambience,3 place staff price menu ambience food miscellaneous service,"The food is just ok, not really memorable and not what you expect for the price but I guess the atmosphere is what you pay for."
food,3 place staff price menu ambience food miscellaneous service,"The food was good but for the prices, it was definitely not worth it."
price,1 place staff price menu ambience food miscellaneous service,"The food was good but for the prices, it was definitely not worth it."
menu,2 place staff price menu ambience food miscellaneous service,The menu is varied but I think it is the chicken which they do best as.
food,3 place staff price menu ambience food miscellaneous service,The menu is varied but I think it is the chicken which they do best as.
food,2 place staff price menu ambience food miscellaneous service,We waited over 30 minutes to get our drinks (which were brought over my the manager) and we could not find anyhting that looked interesting on the menu.
staff,1 place staff price menu ambience food miscellaneous service,We waited over 30 minutes to get our drinks (which were brought over my the manager) and we could not find anyhting that looked interesting on the menu.
menu,2 place staff price menu ambience food miscellaneous service,We waited over 30 minutes to get our drinks (which were brought over my the manager) and we could not find anyhting that looked interesting on the menu.
ambience,1 place staff price menu ambience food miscellaneous service,"I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at."
place,3 place staff price menu ambience food miscellaneous service,"I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at."
food,3 place staff price menu ambience food miscellaneous service,While the food was good (certainly no Il Mulino) the service was horrendous.
service,1 place staff price menu ambience food miscellaneous service,While the food was good (certainly no Il Mulino) the service was horrendous.
price,1 place staff price menu ambience food miscellaneous service,"the regular prices looked pretty expensive (~$15 per appetizer, ~$35 per entre) so the restaurant week menu (at $35pp) seemed like a sweet deal."
food,2 place staff price menu ambience food miscellaneous service,"the regular prices looked pretty expensive (~$15 per appetizer, ~$35 per entre) so the restaurant week menu (at $35pp) seemed like a sweet deal."
food,3 place staff price menu ambience food miscellaneous service,"Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat."
staff,1 place staff price menu ambience food miscellaneous service,"Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat."
food,2 place staff price menu ambience food miscellaneous service,I came in for brunch with my parents on Saturday and the place was packed.
miscellaneous,2 place staff price menu ambience food miscellaneous service,I came in for brunch with my parents on Saturday and the place was packed.
place,3 place staff price menu ambience food miscellaneous service,I came in for brunch with my parents on Saturday and the place was packed.
place,1 place staff price menu ambience food miscellaneous service,"While the space is exceptionally small and the seating can be uncomfortable, the food is well worth the few inconveniences."
food,3 place staff price menu ambience food miscellaneous service,"While the space is exceptionally small and the seating can be uncomfortable, the food is well worth the few inconveniences."
food,2 place staff price menu ambience food miscellaneous service,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
staff,1 place staff price menu ambience food miscellaneous service,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
staff,1 place staff price menu ambience food miscellaneous service,"The waiter took my boyfriend's order, snatched away the menus and stormed away from the table without even looking at me."
menu,2 place staff price menu ambience food miscellaneous service,"The waiter took my boyfriend's order, snatched away the menus and stormed away from the table without even looking at me."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it."
price,1 place staff price menu ambience food miscellaneous service,"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"Went early with reservation, place was empty, and they squeezed our two top in between other diners at a banquette."
place,1 place staff price menu ambience food miscellaneous service,"Went early with reservation, place was empty, and they squeezed our two top in between other diners at a banquette."
food,3 place staff price menu ambience food miscellaneous service,Food and service were very good but prices were a bit high for the portions.
service,3 place staff price menu ambience food miscellaneous service,Food and service were very good but prices were a bit high for the portions.
price,1 place staff price menu ambience food miscellaneous service,Food and service were very good but prices were a bit high for the portions.
miscellaneous,2 place staff price menu ambience food miscellaneous service,Food and service were very good but prices were a bit high for the portions.
menu,2 place staff price menu ambience food miscellaneous service,The new fall menu has a black cod with miso broth so good I thought I was at Nobu.
food,3 place staff price menu ambience food miscellaneous service,The new fall menu has a black cod with miso broth so good I thought I was at Nobu.
food,2 place staff price menu ambience food miscellaneous service,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at."
staff,3 place staff price menu ambience food miscellaneous service,"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at."
service,1 place staff price menu ambience food miscellaneous service,and don't be ashamed to ask for more during the hour long wait for your entrees.
food,2 place staff price menu ambience food miscellaneous service,and don't be ashamed to ask for more during the hour long wait for your entrees.
place,1 place staff price menu ambience food miscellaneous service,"The only drawback is that the tiny cafe can only hold so many people with even less tables available, so if you are lucky enough to score a table, stay put with a date and some wine, because no place nearby can serve so much romance with such quality eats."
food,3 place staff price menu ambience food miscellaneous service,"The only drawback is that the tiny cafe can only hold so many people with even less tables available, so if you are lucky enough to score a table, stay put with a date and some wine, because no place nearby can serve so much romance with such quality eats."
place,3 place staff price menu ambience food miscellaneous service,"The candle-lit bar is the destination of trendy wine-sippers and snackers, and the rustic-chic dining room, with brick arches that open onto a tight sidewalk terrazza, is booked weeks in advance."
food,2 place staff price menu ambience food miscellaneous service,"The candle-lit bar is the destination of trendy wine-sippers and snackers, and the rustic-chic dining room, with brick arches that open onto a tight sidewalk terrazza, is booked weeks in advance."
food,3 place staff price menu ambience food miscellaneous service,"I used to live in Japan, and have had some pretty good raw fish, but I was blown away by the Chef's tasting plate, which includes 6 appetizers including a stunning octopus portion and some incredible sashimi."
staff,2 place staff price menu ambience food miscellaneous service,"I used to live in Japan, and have had some pretty good raw fish, but I was blown away by the Chef's tasting plate, which includes 6 appetizers including a stunning octopus portion and some incredible sashimi."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"I used to live in Japan, and have had some pretty good raw fish, but I was blown away by the Chef's tasting plate, which includes 6 appetizers including a stunning octopus portion and some incredible sashimi."
place,3 place staff price menu ambience food miscellaneous service,"I liked the place and the people, but we really went to have dinner no appetizers as the whole dinner."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"I liked the place and the people, but we really went to have dinner no appetizers as the whole dinner."
food,1 place staff price menu ambience food miscellaneous service,"I liked the place and the people, but we really went to have dinner no appetizers as the whole dinner."
staff,1 place staff price menu ambience food miscellaneous service,"Our waiter was a bit weird as well, but the lounge area looked like a nice place to get a drink after work."
place,3 place staff price menu ambience food miscellaneous service,"Our waiter was a bit weird as well, but the lounge area looked like a nice place to get a drink after work."
food,2 place staff price menu ambience food miscellaneous service,"Our waiter was a bit weird as well, but the lounge area looked like a nice place to get a drink after work."
service,1 place staff price menu ambience food miscellaneous service,The service was really bad at several points our waiter would just leave for a cigarette for like 10 minutes while we waited for him to get us another drink or even pay the bill.
staff,1 place staff price menu ambience food miscellaneous service,The service was really bad at several points our waiter would just leave for a cigarette for like 10 minutes while we waited for him to get us another drink or even pay the bill.
food,2 place staff price menu ambience food miscellaneous service,The service was really bad at several points our waiter would just leave for a cigarette for like 10 minutes while we waited for him to get us another drink or even pay the bill.
price,2 place staff price menu ambience food miscellaneous service,The service was really bad at several points our waiter would just leave for a cigarette for like 10 minutes while we waited for him to get us another drink or even pay the bill.
food,2 place staff price menu ambience food miscellaneous service,I took 8 clients to lunch and was appaled by the overall service.
service,3 place staff price menu ambience food miscellaneous service,I took 8 clients to lunch and was appaled by the overall service.
staff,1 place staff price menu ambience food miscellaneous service,"While the hostess claimed to have lost my reservation, we were there early enough to only have to wait about 10 minutes to seat our party of seven."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"While the hostess claimed to have lost my reservation, we were there early enough to only have to wait about 10 minutes to seat our party of seven."
food,1 place staff price menu ambience food miscellaneous service,"deserts were slow to order as waiters passed us twice, even with the menus closed."
staff,1 place staff price menu ambience food miscellaneous service,"deserts were slow to order as waiters passed us twice, even with the menus closed."
menu,2 place staff price menu ambience food miscellaneous service,"deserts were slow to order as waiters passed us twice, even with the menus closed."
food,3 place staff price menu ambience food miscellaneous service,"12/24/03  Dinner was ok, service was so- so,the worst part was the hostess - we made reservations a month before Christmas Eve for three people, you would think the table would be large enough for all three of us."
service,2 place staff price menu ambience food miscellaneous service,"12/24/03  Dinner was ok, service was so- so,the worst part was the hostess - we made reservations a month before Christmas Eve for three people, you would think the table would be large enough for all three of us."
staff,1 place staff price menu ambience food miscellaneous service,"12/24/03  Dinner was ok, service was so- so,the worst part was the hostess - we made reservations a month before Christmas Eve for three people, you would think the table would be large enough for all three of us."
food,3 place staff price menu ambience food miscellaneous service,"So if he can't find fresh-good product, he'll remove a dish from the menu which I think is fantastic."
menu,2 place staff price menu ambience food miscellaneous service,"So if he can't find fresh-good product, he'll remove a dish from the menu which I think is fantastic."
menu,2 place staff price menu ambience food miscellaneous service,There are some reviews complaining about the menu but I had the same dish the first three times that I was there - and any specials that I have had have been excellent.
food,3 place staff price menu ambience food miscellaneous service,There are some reviews complaining about the menu but I had the same dish the first three times that I was there - and any specials that I have had have been excellent.
staff,1 place staff price menu ambience food miscellaneous service,The final blow came when the waitress scorned our 16% tip for the meal.
food,2 place staff price menu ambience food miscellaneous service,The final blow came when the waitress scorned our 16% tip for the meal.
place,2 place staff price menu ambience food miscellaneous service,"Recommend eating at the bar for an intimate, relaxed dinner."
food,3 place staff price menu ambience food miscellaneous service,"Recommend eating at the bar for an intimate, relaxed dinner."
food,2 place staff price menu ambience food miscellaneous service,"When the food arrived, the portions were really small, and didn't really reflect the awesome descriptions on the menu."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"When the food arrived, the portions were really small, and didn't really reflect the awesome descriptions on the menu."
food,3 place staff price menu ambience food miscellaneous service,We ordered the Tuna a la carte and Wild Salmon and chicken breast on the Prix Fixe.
price,2 place staff price menu ambience food miscellaneous service,We ordered the Tuna a la carte and Wild Salmon and chicken breast on the Prix Fixe.
food,2 place staff price menu ambience food miscellaneous service,"oh, and if you're there for drinks at 3:30 on a weekday afternoon, when the place is empty - and ask for a bread basket - they'll charge you $6."
place,1 place staff price menu ambience food miscellaneous service,"oh, and if you're there for drinks at 3:30 on a weekday afternoon, when the place is empty - and ask for a bread basket - they'll charge you $6."
staff,1 place staff price menu ambience food miscellaneous service,"Only problem was - an older gentleman (well-dressed but a little enebriated) chose to sit down right next to me - despite the fact that all 15 other seats were free - order himself a martini, and then describe how dry and dissapointing the burger was when he ordered it a few days ago."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"Only problem was - an older gentleman (well-dressed but a little enebriated) chose to sit down right next to me - despite the fact that all 15 other seats were free - order himself a martini, and then describe how dry and dissapointing the burger was when he ordered it a few days ago."
food,2 place staff price menu ambience food miscellaneous service,"Only problem was - an older gentleman (well-dressed but a little enebriated) chose to sit down right next to me - despite the fact that all 15 other seats were free - order himself a martini, and then describe how dry and dissapointing the burger was when he ordered it a few days ago."
service,2 place staff price menu ambience food miscellaneous service,"You can't fault them for serving up some pretty good food, even if it's a bit overpriced."
food,3 place staff price menu ambience food miscellaneous service,"You can't fault them for serving up some pretty good food, even if it's a bit overpriced."
place,2 place staff price menu ambience food miscellaneous service,"We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music."
ambience,3 place staff price menu ambience food miscellaneous service,"We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music."
staff,2 place staff price menu ambience food miscellaneous service,Bartender made a bad drink for me and I sent it back and was charged for it.
food,1 place staff price menu ambience food miscellaneous service,Bartender made a bad drink for me and I sent it back and was charged for it.
place,2 place staff price menu ambience food miscellaneous service,"The bar has a large selection of beers on tap,bottles or cans."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"The bar has a large selection of beers on tap,bottles or cans."
food,2 place staff price menu ambience food miscellaneous service,"The bar has a large selection of beers on tap,bottles or cans."
food,2 place staff price menu ambience food miscellaneous service,"Waited 30 min for a brick they call bread and water, another hour for food (tiiiiiiiny portions)."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"Waited 30 min for a brick they call bread and water, another hour for food (tiiiiiiiny portions)."
service,1 place staff price menu ambience food miscellaneous service,"My friends and I dropped by on a Sunday, and there was absolutely NO SERVICE (the supposed only female bartender even told us there was no one else but her, and given that there were people in there waiting to dine and drink, that was ridicoulas!"
food,2 place staff price menu ambience food miscellaneous service,"My friends and I dropped by on a Sunday, and there was absolutely NO SERVICE (the supposed only female bartender even told us there was no one else but her, and given that there were people in there waiting to dine and drink, that was ridicoulas!"
menu,2 place staff price menu ambience food miscellaneous service,The menu was in Italian- might as well have been in Esperanto;that put us at the mercy of the waiter for recommendations.
staff,1 place staff price menu ambience food miscellaneous service,The menu was in Italian- might as well have been in Esperanto;that put us at the mercy of the waiter for recommendations.
staff,1 place staff price menu ambience food miscellaneous service,We had to flag down the waiter even to refill water glasses!
miscellaneous,2 place staff price menu ambience food miscellaneous service,We had to flag down the waiter even to refill water glasses!
staff,1 place staff price menu ambience food miscellaneous service,Waiter spilled a decent amount of water on my friend's plate -and then walked away - didn't remove the plate!
food,2 place staff price menu ambience food miscellaneous service,Waiter spilled a decent amount of water on my friend's plate -and then walked away - didn't remove the plate!
staff,3 place staff price menu ambience food miscellaneous service,"our waiter noticed it was my bday w/o me saying, and brought me cake w/ candles."
food,2 place staff price menu ambience food miscellaneous service,"our waiter noticed it was my bday w/o me saying, and brought me cake w/ candles."
ambience,1 place staff price menu ambience food miscellaneous service,The decor is not special at all but their food and amazing prices make up for it.
food,3 place staff price menu ambience food miscellaneous service,The decor is not special at all but their food and amazing prices make up for it.
price,3 place staff price menu ambience food miscellaneous service,The decor is not special at all but their food and amazing prices make up for it.
price,1 place staff price menu ambience food miscellaneous service,Rather you are paying rock bottom price for a meal that could cost you triple any where else.
food,2 place staff price menu ambience food miscellaneous service,Rather you are paying rock bottom price for a meal that could cost you triple any where else.
miscellaneous,3 place staff price menu ambience food miscellaneous service,"Granted we were just the girls, but this would also be a great date spot b/c the ambiance is chic and bustling yet you can also hear the conversation at your own table rather than a loud din or worse, someone else's conversation."
ambience,1 place staff price menu ambience food miscellaneous service,"Granted we were just the girls, but this would also be a great date spot b/c the ambiance is chic and bustling yet you can also hear the conversation at your own table rather than a loud din or worse, someone else's conversation."
miscellaneous,3 place staff price menu ambience food miscellaneous service,The portions are big so you can split an appetizer.
food,2 place staff price menu ambience food miscellaneous service,The portions are big so you can split an appetizer.
place,2 place staff price menu ambience food miscellaneous service,"In the front bar, boisterous neighbors and friends share bottles of wine; the large dining room, with its lovely painted ceiling and oversized portrait of a portly chef, is the destination for serious eating."
food,2 place staff price menu ambience food miscellaneous service,"In the front bar, boisterous neighbors and friends share bottles of wine; the large dining room, with its lovely painted ceiling and oversized portrait of a portly chef, is the destination for serious eating."
ambience,3 place staff price menu ambience food miscellaneous service,"In the front bar, boisterous neighbors and friends share bottles of wine; the large dining room, with its lovely painted ceiling and oversized portrait of a portly chef, is the destination for serious eating."
staff,3 place staff price menu ambience food miscellaneous service,"In the front bar, boisterous neighbors and friends share bottles of wine; the large dining room, with its lovely painted ceiling and oversized portrait of a portly chef, is the destination for serious eating."
food,2 place staff price menu ambience food miscellaneous service,"The calamari, the penne and vodka sauce, the friendly service the parking and the open area kitchen to see all the action in the making!"
service,3 place staff price menu ambience food miscellaneous service,"The calamari, the penne and vodka sauce, the friendly service the parking and the open area kitchen to see all the action in the making!"
food,2 place staff price menu ambience food miscellaneous service,"I've never been able to find a lunch place in the midtown with the same quality and service, until now."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"I've never been able to find a lunch place in the midtown with the same quality and service, until now."
service,3 place staff price menu ambience food miscellaneous service,"I've never been able to find a lunch place in the midtown with the same quality and service, until now."
staff,3 place staff price menu ambience food miscellaneous service,staff is still working out their kinks and learning about the menu but no real complaints.
