labels	key_words	review
2menu	menu	My party did not love the meats on the menu maybe the pork dumplings but nothing else.
3food	food	My party did not love the meats on the menu maybe the pork dumplings but nothing else.
1miscellaneous	miscellaneous	I absolutely hate communal seating and closely spaced tables and this place had both, but the atmosphere and the food were such that I was able to get beyond the grumpy mood that put me in to have a really good experience.
3ambience	ambience	I absolutely hate communal seating and closely spaced tables and this place had both, but the atmosphere and the food were such that I was able to get beyond the grumpy mood that put me in to have a really good experience.
3food	food	I absolutely hate communal seating and closely spaced tables and this place had both, but the atmosphere and the food were such that I was able to get beyond the grumpy mood that put me in to have a really good experience.
2ambience	ambience	They need to change the overall decor if they want to get a serious dinner crowd though.
1food	food	They need to change the overall decor if they want to get a serious dinner crowd though.
2service	service	It would have been nice to find that out on the website but it took us an hour of waiting for Godot before calling and being told the news that no lunch was prepared for us.
1food	food	It would have been nice to find that out on the website but it took us an hour of waiting for Godot before calling and being told the news that no lunch was prepared for us.
1staff	staff	Also, the waiter wrongly described a wine I had inquired about causing the sommelier to have to make a trip to the table to offer an alternate recommendation.
2food	food	Also, the waiter wrongly described a wine I had inquired about causing the sommelier to have to make a trip to the table to offer an alternate recommendation.
3food	food	I love to go there on weekends and have the delicious french toast (made from baguette slices) or the granola with fresh fruit, sometimes I am so torn that I end up getting both!
2miscellaneous	miscellaneous	I love to go there on weekends and have the delicious french toast (made from baguette slices) or the granola with fresh fruit, sometimes I am so torn that I end up getting both!
2food	food	i've been there for lunch - when the place is empty- and the waiter spent more time outside, soaking up the sun for himself, like he was a patron.
1staff	staff	i've been there for lunch - when the place is empty- and the waiter spent more time outside, soaking up the sun for himself, like he was a patron.
3menu	menu	I realize that this place has a huge menu and, therefore, will have some not-so-good things, but it's the rudeness of the service that gets to me.
1service	service	I realize that this place has a huge menu and, therefore, will have some not-so-good things, but it's the rudeness of the service that gets to me.
3ambience	ambience	The atmosphere is still to die for, but the wine list has so clearly been pared down and marked up (as a result of higher foot traffic brought in by lots of rave reviews in local publications, perhaps?
1food	food	The atmosphere is still to die for, but the wine list has so clearly been pared down and marked up (as a result of higher foot traffic brought in by lots of rave reviews in local publications, perhaps?
3ambience	ambience	Not only is it the nicest atmosphere with an antique bar and allabaster globes sconces, marble fireplace.
2place	place	Not only is it the nicest atmosphere with an antique bar and allabaster globes sconces, marble fireplace.
1miscellaneous	miscellaneous	Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.
2food	food	Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.
2menu	menu	Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.
2price	price	After leaving the traditional 15% tip, the waiter ran after us for half a block to confront.
1staff	staff	After leaving the traditional 15% tip, the waiter ran after us for half a block to confront.
3food	food	Excellent Steaks, the attitude of the Servers could be a little better but the food makes up for everything.
1service	service	Excellent Steaks, the attitude of the Servers could be a little better but the food makes up for everything.
1staff	staff	Excellent Steaks, the attitude of the Servers could be a little better but the food makes up for everything.
1miscellaneous	miscellaneous	The pooris were miniscule, about 2 bites each; they serve 4 of those as a dinner for $25!
2food	food	The pooris were miniscule, about 2 bites each; they serve 4 of those as a dinner for $25!
3price	price	Oh, the prices were not so bad either, we paid $58 for chicken, salmon, one sushi roll, one ceasar salad and soda :).
2food	food	Oh, the prices were not so bad either, we paid $58 for chicken, salmon, one sushi roll, one ceasar salad and soda :).
2miscellaneous	miscellaneous	The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.
3ambience	ambience	The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.
3food	food	) The food was good, but not at all worth the price.
1price	price	) The food was good, but not at all worth the price.
1ambience	ambience	The music is a little bit louder, but the food is excellent.
3food	food	The music is a little bit louder, but the food is excellent.
3service	service	It's sad that everything about this place was great (even the service and decor) except for the steak.
3ambience	ambience	It's sad that everything about this place was great (even the service and decor) except for the steak.
1food	food	It's sad that everything about this place was great (even the service and decor) except for the steak.
2ambience	ambience	the sushi is so-so, the 70s orange-themed atmosphere is 2000ish, and there is no reason for the staff's attitude.
1staff	staff	the sushi is so-so, the 70s orange-themed atmosphere is 2000ish, and there is no reason for the staff's attitude.
1service	service	the sushi is so-so, the 70s orange-themed atmosphere is 2000ish, and there is no reason for the staff's attitude.
2food	food	The Food It's a people-pleasing menu, with spaghetti and meatballs, calamari, eggplant Parmesan and other red-sauce classics alongside several more upscale dishes.
3menu	menu	The Food It's a people-pleasing menu, with spaghetti and meatballs, calamari, eggplant Parmesan and other red-sauce classics alongside several more upscale dishes.
1service	service	the service was very slow and his knowledge of the menu wasnt that good.
2menu	menu	the service was very slow and his knowledge of the menu wasnt that good.
1service	service	Service was bad enough that we decided to head out after the first round of drinks.
2food	food	Service was bad enough that we decided to head out after the first round of drinks.
2staff	staff	The waitress told us the portions were not big, so we each got an entree and shared a side.
1miscellaneous	miscellaneous	The waitress told us the portions were not big, so we each got an entree and shared a side.
2food	food	The waitress told us the portions were not big, so we each got an entree and shared a side.
2menu	menu	If you live downtown, definitely grab one of their menus, make a phone call and relax in front of the tv while they pound the pavement to get to you (although they do take about 45 minutes on average to get to you)-- the in restaurant service is likewise very very good.
3service	service	If you live downtown, definitely grab one of their menus, make a phone call and relax in front of the tv while they pound the pavement to get to you (although they do take about 45 minutes on average to get to you)-- the in restaurant service is likewise very very good.
2miscellaneous	miscellaneous	Even if you have to wait a bit for a reservation, the hostess will come over to apologize, update you on the wait and make sure you are comfortable.
3staff	staff	Even if you have to wait a bit for a reservation, the hostess will come over to apologize, update you on the wait and make sure you are comfortable.
3ambience	ambience	The mole sauce is not too sweet and adds a nice flavor to the otherwise bland chicken.
1food	food	The mole sauce is not too sweet and adds a nice flavor to the otherwise bland chicken.
2place	place	We went to Steinhof about a week ago and sat at the bar since the place was packed, but they have the full menu at the bar.
3menu	menu	We went to Steinhof about a week ago and sat at the bar since the place was packed, but they have the full menu at the bar.
2miscellaneous	miscellaneous	The 'people watching' and table location (on boardwalk) made up for the rude service.
1service	service	The 'people watching' and table location (on boardwalk) made up for the rude service.
3staff	staff	very nice servers, but they seemed more interested in conversing with the regulars than bringing food and being attentive.
2food	food	very nice servers, but they seemed more interested in conversing with the regulars than bringing food and being attentive.
3food	food	Food was good but portions were quite tiny.
1miscellaneous	miscellaneous	Food was good but portions were quite tiny.
2food	food	We were charged for the missing appetizer and when I complained to the manager, who never thought to apologize, he blamed the kitchen.
1staff	staff	We were charged for the missing appetizer and when I complained to the manager, who never thought to apologize, he blamed the kitchen.
2place	place	We were charged for the missing appetizer and when I complained to the manager, who never thought to apologize, he blamed the kitchen.
1staff	staff	One of the waitstaff spilled a huge drink on the floor that splattered everyone nearby, no offering of apology was made or to foot the drycleaning bill and no comp was offered either.
3food	food	One of the waitstaff spilled a huge drink on the floor that splattered everyone nearby, no offering of apology was made or to foot the drycleaning bill and no comp was offered either.
2price	price	One of the waitstaff spilled a huge drink on the floor that splattered everyone nearby, no offering of apology was made or to foot the drycleaning bill and no comp was offered either.
3food	food	went here w/ great expectations and was greatly disappointed; the food was good, not great and vastly overpriced- one salad, two pasta dishes, two demi-carafes of red wine- $100 (tax and tip); rediculous; orechiette came w/ so little brocoli rape that it did not have its characteristic flavor; and it is very very loud.
1ambience	ambience	went here w/ great expectations and was greatly disappointed; the food was good, not great and vastly overpriced- one salad, two pasta dishes, two demi-carafes of red wine- $100 (tax and tip); rediculous; orechiette came w/ so little brocoli rape that it did not have its characteristic flavor; and it is very very loud.
2menu	menu	Between the seven of us we sampled just about everything on the menu, and nothing disappointed (ribs pulled pork seemed like the biggest hits).
3food	food	Between the seven of us we sampled just about everything on the menu, and nothing disappointed (ribs pulled pork seemed like the biggest hits).
3food	food	The salads were amazing in themselves - mixed greens andtomato wedges in a delicious balsamic vinagrette with slices of Italian bread with warm goat cheese.
2miscellaneous	miscellaneous	The salads were amazing in themselves - mixed greens andtomato wedges in a delicious balsamic vinagrette with slices of Italian bread with warm goat cheese.
3food	food	Two Tom's food is excellent, it more than makes up for the lack of decor.
1ambience	ambience	Two Tom's food is excellent, it more than makes up for the lack of decor.
2service	service	If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!
3food	food	If you are looking for service and all the frills $$$ - Il Mulino is the best for both - if you are looking for a fabulous dinner in/out - this restaurant is it!
2food	food	Unfortunately for them, we would have ordered twice as many drinks if we didn't have to wait half an hour for the waitress between every drink.
1staff	staff	Unfortunately for them, we would have ordered twice as many drinks if we didn't have to wait half an hour for the waitress between every drink.
2food	food	I made the mistake of coming here with 5 friends for brunch so the wait was extremely long and then we got stuck at the only table big enough for 6 (downstairs near the bathroom away from all of the other patrons) so that was dissapointing but I will be back soon with 1 or 2 friends.
1service	service	I made the mistake of coming here with 5 friends for brunch so the wait was extremely long and then we got stuck at the only table big enough for 6 (downstairs near the bathroom away from all of the other patrons) so that was dissapointing but I will be back soon with 1 or 2 friends.
3staff	staff	Our waiter told us he knew all the wines on it quite well, and he did!
2food	food	Our waiter told us he knew all the wines on it quite well, and he did!
1staff	staff	There were about 4 tables filled in the entire restaurant yet the hostess made us sit at the bar for 20 mins--she never would have come for us had we not approached her asked to be seated.
2place	place	There were about 4 tables filled in the entire restaurant yet the hostess made us sit at the bar for 20 mins--she never would have come for us had we not approached her asked to be seated.
3menu	menu	This newly opened restaurant is another one of those Indian places that has a hugely promising menu and a greatly disappointing food.
1food	food	This newly opened restaurant is another one of those Indian places that has a hugely promising menu and a greatly disappointing food.
3place	place	Yes, this place is good, a cut above some of the other local diner food and a nice, friendly atmosphere.
2food	food	Yes, this place is good, a cut above some of the other local diner food and a nice, friendly atmosphere.
3ambience	ambience	Yes, this place is good, a cut above some of the other local diner food and a nice, friendly atmosphere.
3ambience	ambience	Nice ambience and bar while waiting for a table.
3place	place	Nice ambience and bar while waiting for a table.
2miscellaneous	miscellaneous	Nice ambience and bar while waiting for a table.
1price	price	The kicker was when there were three items on our check that were priced higher than stated on the menu and by the server.
2menu	menu	The kicker was when there were three items on our check that were priced higher than stated on the menu and by the server.
1staff	staff	The kicker was when there were three items on our check that were priced higher than stated on the menu and by the server.
3food	food	If you're looking for barbeque like Dallas BBQ (soaked in sauce from a bottle, generic, homogeneous food) then you won't like Blue Smoke.
1miscellaneous	miscellaneous	If you're looking for barbeque like Dallas BBQ (soaked in sauce from a bottle, generic, homogeneous food) then you won't like Blue Smoke.
1price	price	For the price I paid for a cup of Bustelo coffee w/ milk I could buy 2 vacumed packs for 3 bucks.
2miscellaneous	miscellaneous	For the price I paid for a cup of Bustelo coffee w/ milk I could buy 2 vacumed packs for 3 bucks.
2food	food	For the price I paid for a cup of Bustelo coffee w/ milk I could buy 2 vacumed packs for 3 bucks.
2food	food	Three course meal for lunch was $13, the prices for dinner were just as great!
3price	price	Three course meal for lunch was $13, the prices for dinner were just as great!
1miscellaneous	miscellaneous	Lost reservations, out of liquor, jam-packed, waiting room, out of wine, sent steak out raw, no choices for dessert, no room to breathe, terrible service, etc.
2place	place	Lost reservations, out of liquor, jam-packed, waiting room, out of wine, sent steak out raw, no choices for dessert, no room to breathe, terrible service, etc.
1food	food	Lost reservations, out of liquor, jam-packed, waiting room, out of wine, sent steak out raw, no choices for dessert, no room to breathe, terrible service, etc.
1service	service	Lost reservations, out of liquor, jam-packed, waiting room, out of wine, sent steak out raw, no choices for dessert, no room to breathe, terrible service, etc.
2miscellaneous	miscellaneous	Although we were seated 35 minutes after our reservation the service from then on was outstanding.
3service	service	Although we were seated 35 minutes after our reservation the service from then on was outstanding.
2menu	menu	The Food The menu includes lovingly made renditions of panini, bruschetta and tramezzini (cocktail-style sandwiches with fillings like tuna with black olive pesto and bresaola with arugula), along with a roster of cured meats, cheeses and olives that have been imported from Italy.
3food	food	The Food The menu includes lovingly made renditions of panini, bruschetta and tramezzini (cocktail-style sandwiches with fillings like tuna with black olive pesto and bresaola with arugula), along with a roster of cured meats, cheeses and olives that have been imported from Italy.
3food	food	My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.
2service	service	My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.
3place	place	My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.
1place	place	The place is small, but loaded with plenty of goodies that range from Italian inspired treats to Greek pastries all well prepared.
3food	food	The place is small, but loaded with plenty of goodies that range from Italian inspired treats to Greek pastries all well prepared.
3food	food	The pizza is thet always fresh and just made they hav an outdoor seating area that is partially covered they also have a full service restaurant on the premises they make everything on premises.
2place	place	The pizza is thet always fresh and just made they hav an outdoor seating area that is partially covered they also have a full service restaurant on the premises they make everything on premises.
3service	service	The pizza is thet always fresh and just made they hav an outdoor seating area that is partially covered they also have a full service restaurant on the premises they make everything on premises.
3food	food	A friend was dieing for chorizo but it was only in the tapas menu which we couldn't have.
2menu	menu	A friend was dieing for chorizo but it was only in the tapas menu which we couldn't have.
2miscellaneous	miscellaneous	Just make sure you make reservations a few days in advance because there aren't a lot of tables.
1place	place	Just make sure you make reservations a few days in advance because there aren't a lot of tables.
2menu	menu	They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.
3food	food	They had a prix fixe menu with the most amazing cooked quail appetizer, then lobster bisque, followed by a divine choice of entree, and then the chocolate mousse dessert.
3place	place	In summer, the small outdoor garden is an ideal place to sip coffee while reading under a canopy of trees and sky.
2food	food	In summer, the small outdoor garden is an ideal place to sip coffee while reading under a canopy of trees and sky.
3service	service	If you had good service there, try to get your waiter's name and request him/her by name the next time.
2staff	staff	If you had good service there, try to get your waiter's name and request him/her by name the next time.
1staff	staff	Our waiter was stuffed with attitude and didn't bother explaining things on the menu that he clearly knew we could not understand.
2menu	menu	Our waiter was stuffed with attitude and didn't bother explaining things on the menu that he clearly knew we could not understand.
2menu	menu	not having a menu was rather strange at first but the food was superb.
3food	food	not having a menu was rather strange at first but the food was superb.
3service	service	If you are a person who wants perfect service, you should probably skip it, you may wait for your server to sing a song before you get your drinks but that is half the fun.
1staff	staff	If you are a person who wants perfect service, you should probably skip it, you may wait for your server to sing a song before you get your drinks but that is half the fun.
3service	service	Casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.
2food	food	Casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.
2menu	menu	Casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.
3staff	staff	When a seemly accommodating Le Souk manager assured you that he had no problem serving a group of twenty on a Saturday evening, I expected him to keep his words or shall I say our table.
2miscellaneous	miscellaneous	When a seemly accommodating Le Souk manager assured you that he had no problem serving a group of twenty on a Saturday evening, I expected him to keep his words or shall I say our table.
2food	food	dining with my mother this past Saturday must have signaled to the wait staff that I wasn't cool enough to merit their attention.
1staff	staff	dining with my mother this past Saturday must have signaled to the wait staff that I wasn't cool enough to merit their attention.
3staff	staff	the staff knows the regulars by name and the sushi chef even yells goodbye from behind the bar.
2place	place	the staff knows the regulars by name and the sushi chef even yells goodbye from behind the bar.
3food	food	Overall, the food makes up for what is missing in the ambience and service.
1ambience	ambience	Overall, the food makes up for what is missing in the ambience and service.
1service	service	Overall, the food makes up for what is missing in the ambience and service.
1staff	staff	FINALLY the waitress came with our food after an HOUR!
2food	food	FINALLY the waitress came with our food after an HOUR!
1staff	staff	Before our server took our drink order she told us that the prices on the menu were going to be higher that night because of the party.
2food	food	Before our server took our drink order she told us that the prices on the menu were going to be higher that night because of the party.
1price	price	Before our server took our drink order she told us that the prices on the menu were going to be higher that night because of the party.
2menu	menu	Before our server took our drink order she told us that the prices on the menu were going to be higher that night because of the party.
2place	place	when tables opened up, the manager sat another party before us.
1staff	staff	when tables opened up, the manager sat another party before us.
2food	food	After arguing about this and requesting tap water instead of a bottled variety, we were exiled to customer Siberia, and the staff seemed eager get us out of the restaurant as soon as possible.
1staff	staff	After arguing about this and requesting tap water instead of a bottled variety, we were exiled to customer Siberia, and the staff seemed eager get us out of the restaurant as soon as possible.
3miscellaneous	miscellaneous	Instead of being smart business people and treating us as paying customers, we were told they do not serve drinks, only food (only food?
1food	food	Instead of being smart business people and treating us as paying customers, we were told they do not serve drinks, only food (only food?
3ambience	ambience	However the casual atmosphere comes in handy if you want a good place to drop in and get food.
2food	food	However the casual atmosphere comes in handy if you want a good place to drop in and get food.
1miscellaneous	miscellaneous	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.
2food	food	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.
1staff	staff	We were ignored by our waitress after our entrees had been served.
2food	food	We were ignored by our waitress after our entrees had been served.
3staff	staff	When I was there with a friend the waiter who served us was pretty friendly.
2service	service	When I was there with a friend the waiter who served us was pretty friendly.
2price	price	My greek salad cost about $9 and for that price, I would not have expected chopped olive (as opposed to whole), and shredded bits of lettuce.
1food	food	My greek salad cost about $9 and for that price, I would not have expected chopped olive (as opposed to whole), and shredded bits of lettuce.
1service	service	The retaurant is know for the long wait but they do take reservation for group of 5-8 people, so it was just perfect for my friend BD dinner for 3 couples.
2miscellaneous	miscellaneous	The retaurant is know for the long wait but they do take reservation for group of 5-8 people, so it was just perfect for my friend BD dinner for 3 couples.
2food	food	The retaurant is know for the long wait but they do take reservation for group of 5-8 people, so it was just perfect for my friend BD dinner for 3 couples.
1service	service	since we're informed its service isslow we had dinner in midtownwent for dessertb-day thing.
2food	food	since we're informed its service isslow we had dinner in midtownwent for dessertb-day thing.
3food	food	the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.
2miscellaneous	miscellaneous	the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.
2price	price	the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.
1place	place	The place was practically empty when my friends and I got there for dinner.
2food	food	The place was practically empty when my friends and I got there for dinner.
1staff	staff	On top of that, when we tried to order more food half-way through our first entree order, the waitress told us that we couldn't because they needed the table for another reservation!
2miscellaneous	miscellaneous	On top of that, when we tried to order more food half-way through our first entree order, the waitress told us that we couldn't because they needed the table for another reservation!
2miscellaneous	miscellaneous	8pm reservation, place was half empty on a Saturday.
1place	place	8pm reservation, place was half empty on a Saturday.
3miscellaneous	miscellaneous	The Scene The bright mix of colors painted on the cafe's walls matches the vivid margaritas that sit on nearly every table and litter the sceney bar.
2place	place	The Scene The bright mix of colors painted on the cafe's walls matches the vivid margaritas that sit on nearly every table and litter the sceney bar.
2miscellaneous	miscellaneous	The busboy kept our glasses full; the waiter warmed up to our table at the end of the night by cracking jokes.
3staff	staff	The busboy kept our glasses full; the waiter warmed up to our table at the end of the night by cracking jokes.
3food	food	Desserts were visually inventive but lacking in flavor.
1ambience	ambience	Desserts were visually inventive but lacking in flavor.
2food	food	The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.
3staff	staff	The place was packed and while our food took time to be prepared, our waiter earned points for his sparkling conversation to pass time and for also knowing practically every ingredient of every special under consideration.
3food	food	i recently had brunch at the new hill diner let me tell you it was great.
2place	place	i recently had brunch at the new hill diner let me tell you it was great.
2staff	staff	The festive crew serves from a gigantic menu of American classics: chili, burgers, cobb salads, baked potatoes, wings, philly cheesesteaks, club sandwiches, you name it.
3menu	menu	The festive crew serves from a gigantic menu of American classics: chili, burgers, cobb salads, baked potatoes, wings, philly cheesesteaks, club sandwiches, you name it.
2food	food	The festive crew serves from a gigantic menu of American classics: chili, burgers, cobb salads, baked potatoes, wings, philly cheesesteaks, club sandwiches, you name it.
3food	food	The head-on shrimps with anchovy butter had me licking the plate.
2miscellaneous	miscellaneous	The head-on shrimps with anchovy butter had me licking the plate.
2place	place	You can only sit on the stools with a slice, as the main dining area downstairs is for real food.
3food	food	You can only sit on the stools with a slice, as the main dining area downstairs is for real food.
3food	food	The wine list didn't look all that great, but there was a very interesting selection of beers on tap.
2miscellaneous	miscellaneous	The wine list didn't look all that great, but there was a very interesting selection of beers on tap.
1food	food	Unfortunately the food and the service don't live up to the spectacular setting.
3ambience	ambience	Unfortunately the food and the service don't live up to the spectacular setting.
2food	food	The food was OK, but trying to get anything, like a drink refill or the check, was an ordeal, and this was when the place was nearly empty!
1place	place	The food was OK, but trying to get anything, like a drink refill or the check, was an ordeal, and this was when the place was nearly empty!
1place	place	Seating is limited, so you will probably want to order take-out, but a better take-out pizza you will not find!
3food	food	Seating is limited, so you will probably want to order take-out, but a better take-out pizza you will not find!
1food	food	The clientel, however, make it a scene for creative, talented people--inlcuding a soon-to-be-famous theater director who used to waitress there!
2staff	staff	The clientel, however, make it a scene for creative, talented people--inlcuding a soon-to-be-famous theater director who used to waitress there!
3ambience	ambience	I liked the overall setting A LOT and it was only improved by the fact that our waiter was pleasant and attentive even though we only ordered entrees (no drinks, no appetizers, no coffee).
3staff	staff	I liked the overall setting A LOT and it was only improved by the fact that our waiter was pleasant and attentive even though we only ordered entrees (no drinks, no appetizers, no coffee).
2food	food	I liked the overall setting A LOT and it was only improved by the fact that our waiter was pleasant and attentive even though we only ordered entrees (no drinks, no appetizers, no coffee).
1service	service	However service was quite slow for a lunch hour.
2food	food	However service was quite slow for a lunch hour.
3menu	menu	The menu was much too narrow - 4 pastas and 6 meat dishes or so.
2food	food	The menu was much too narrow - 4 pastas and 6 meat dishes or so.
2miscellaneous	miscellaneous	(We did make reservations, since we had a group of 8, but had a short wait when arriving a little early.
1service	service	(We did make reservations, since we had a group of 8, but had a short wait when arriving a little early.
1staff	staff	first of all, the hostess was not pleasant and had a bit of an attitude when seating us.
2place	place	first of all, the hostess was not pleasant and had a bit of an attitude when seating us.
2price	price	We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.
2place	place	We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.
1service	service	We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.
1food	food	We only saw 2 - 3 boring appitizers on the menu and not a lot of choices of meat to select from.
2menu	menu	We only saw 2 - 3 boring appitizers on the menu and not a lot of choices of meat to select from.
2place	place	It gets crazy busy like any other bar on the weekends, so don't go there on a busy night if your looking for a quiete dinner party or fine dining service.
3service	service	It gets crazy busy like any other bar on the weekends, so don't go there on a busy night if your looking for a quiete dinner party or fine dining service.
1service	service	The service may be a little slow (what can you expect in this laid back atmosphere), but a Sunday brunch is a rewarding experience.
3food	food	The service may be a little slow (what can you expect in this laid back atmosphere), but a Sunday brunch is a rewarding experience.
2food	food	Get in before peak dinner time (7-8 PM) to avoid harried service.
1service	service	Get in before peak dinner time (7-8 PM) to avoid harried service.
3food	food	The mussels and frits were great, but the host had an attitude and my friends and I waited about 1 1/2 hours to be seated on a random Tues.
1staff	staff	The mussels and frits were great, but the host had an attitude and my friends and I waited about 1 1/2 hours to be seated on a random Tues.
3staff	staff	My date knew the waiters from years of dining here, so we were treated like royalty.
2food	food	My date knew the waiters from years of dining here, so we were treated like royalty.
3service	service	My date knew the waiters from years of dining here, so we were treated like royalty.
1food	food	While the appetizers I sampled (gnocchi; shrimp wrapped in coconut or somesuch) were not so impressive (the gnocchi portion is meager and overpriced), my table was 100% satisfied with their entrees too.
3miscellaneous	miscellaneous	While the appetizers I sampled (gnocchi; shrimp wrapped in coconut or somesuch) were not so impressive (the gnocchi portion is meager and overpriced), my table was 100% satisfied with their entrees too.
2menu	menu	Were told we could not share one menu and called over the horrible manager.
1staff	staff	Were told we could not share one menu and called over the horrible manager.
2price	price	The bill came out to quite a lot though, considering there were 14 of us some of us ordered way too many drinks.
3food	food	The bill came out to quite a lot though, considering there were 14 of us some of us ordered way too many drinks.
3food	food	Many Thais top off spicy dishes with a fried egg, but in many places it's not on the menu and when requested, I will either get charged $1.
2menu	menu	Many Thais top off spicy dishes with a fried egg, but in many places it's not on the menu and when requested, I will either get charged $1.
2place	place	It had not been made fresh at the bar, but kept in the freezer till we ordered, they also forgot our soup, kept us waiting for the frozen sushi for close to an hour.
1food	food	It had not been made fresh at the bar, but kept in the freezer till we ordered, they also forgot our soup, kept us waiting for the frozen sushi for close to an hour.
1service	service	It had not been made fresh at the bar, but kept in the freezer till we ordered, they also forgot our soup, kept us waiting for the frozen sushi for close to an hour.
3staff	staff	The owners couldn't have been more accomodating -- we had the entire restaurant to ourselves on a Saturday (before it opens to the public for dinner).
2food	food	The owners couldn't have been more accomodating -- we had the entire restaurant to ourselves on a Saturday (before it opens to the public for dinner).
1staff	staff	We would have left and gone to another restaurant but the host kept saying that a table was opening up in 5 minutes, people had just paid, etc - except when I went to check the table, they were ordering dessert.
2food	food	We would have left and gone to another restaurant but the host kept saying that a table was opening up in 5 minutes, people had just paid, etc - except when I went to check the table, they were ordering dessert.
1staff	staff	Our waiter was pushing us all night to take our plates, and swiped my dessert before I was finised with it.
2miscellaneous	miscellaneous	Our waiter was pushing us all night to take our plates, and swiped my dessert before I was finised with it.
2food	food	Our waiter was pushing us all night to take our plates, and swiped my dessert before I was finised with it.
2place	place	Or better yet, if on a budget and want to do something romantic, stop at the bar for a drink and enjoy the sunset.
3miscellaneous	miscellaneous	Or better yet, if on a budget and want to do something romantic, stop at the bar for a drink and enjoy the sunset.
3ambience	ambience	It is a nice diner atmosphere, they have booths all around and a couple of middle tables.
2place	place	It is a nice diner atmosphere, they have booths all around and a couple of middle tables.
2staff	staff	The waitress had an ongoing diatribe with a waiter the whole time she served us-it was ALL BAD!!
1service	service	The waitress had an ongoing diatribe with a waiter the whole time she served us-it was ALL BAD!!
3food	food	Food was good, but not worth the wait.
1service	service	Food was good, but not worth the wait.
1service	service	The service was rather slow but our waiter was very pleasant and obliging.
3staff	staff	The service was rather slow but our waiter was very pleasant and obliging.
1staff	staff	Didn't like having to flag down waiters for drinks, nor having to wait almost 15 minutes for a check after asking two servers.
2food	food	Didn't like having to flag down waiters for drinks, nor having to wait almost 15 minutes for a check after asking two servers.
2food	food	I don't usually go there over the weekends or during prime dinner hours--but for a weekday dinner it's great, and I've never had any problems with crowds, waiting, or bad service.
2miscellaneous	miscellaneous	I don't usually go there over the weekends or during prime dinner hours--but for a weekday dinner it's great, and I've never had any problems with crowds, waiting, or bad service.
1service	service	I don't usually go there over the weekends or during prime dinner hours--but for a weekday dinner it's great, and I've never had any problems with crowds, waiting, or bad service.
3food	food	A+ for the food but the wait staffs need to educate themselves better.
1staff	staff	A+ for the food but the wait staffs need to educate themselves better.
1menu	menu	The food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.
1price	price	The food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.
2food	food	The food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.
2food	food	Finally got our food after waiting a long time for oysters, doesn't take that long to shuck 'em, the place isn't that big, and it was OK.
1miscellaneous	miscellaneous	Finally got our food after waiting a long time for oysters, doesn't take that long to shuck 'em, the place isn't that big, and it was OK.
1miscellaneous	miscellaneous	After a crazy day @ work, with no reservation, we were so lucky to score a seat at the bar on an incredibly busy evening.
